,participant,word1,rating1,slider1.rt,word2,rating2,slider2.rt,word3,rating3,slider3.rt,word4,rating4,slider4.rt,word5,rating5,slider5.rt
523,60e6b3c2b44641460846760d,confused,3.0,4.3668,embarrassed,3.0,4.4758,curious,3.0,5.6219,weirded-out,5.0,22.4485,embarrassed,3.0,8.2047
524,60e6b3c2b44641460846760d,upset,4.0,3.0301,anxious,4.0,3.5944,excited,4.0,2.6452,shocked,5.0,3.8779,intrigued,4.0,5.5064
525,60e6b3c2b44641460846760d,bored,5.0,3.0429,bored,4.0,33.6034,numb,4.0,5.031,impatient,4.0,3.543,numb,4.0,2.8151
526,60e6b3c2b44641460846760d,sad,3.0,2.58,inspired,3.0,7.8114,curious,3.0,15.5186,sympathetic,4.0,5.6285,calm,4.0,10.5919
527,60e6b3c2b44641460846760d,bored,3.0,1.1158,impatient,4.0,3.0018,numb,4.0,13.0203,dull,4.0,20.7593,annoyed,3.0,5.5285
528,60e6b3c2b44641460846760d,anxious,5.0,3.0555,shocked,5.0,2.9163,scared,4.0,1.8455,worried,4.0,3.3277,amazed,4.0,3.846
529,60e6b3c2b44641460846760d,amused,5.0,1.8291,curious,4.0,3.9796,laughter,4.0,8.5988,excited,4.0,6.7483,embarrassed,3.0,21.5892
530,60e6b3c2b44641460846760d,confused,3.0,2.89,nostalgic,3.0,3.3296,interested,3.0,4.1521,impatient,3.0,6.6457,interested,3.0,3.9078
544,639464b382769e1ddeab5e77,sad,3.0,19.0552,hungry,3.0,4.9146,cold,3.0,3.2565,disgust,3.0,9.73,hate,4.0,14.1378
545,639464b382769e1ddeab5e77,amused,4.0,6.0118,indifferent,4.0,3.5185,bored,4.0,3.6932,calm,3.0,5.937,shrug,4.0,22.7296
546,639464b382769e1ddeab5e77,confused,4.0,3.3517,afraid,3.0,3.3392,questionable,3.0,11.2102,sad,4.0,1.8988,sympathetic,4.0,9.2183
547,639464b382769e1ddeab5e77,happy,4.0,2.6938,hopeful,4.0,2.7854,joy,4.0,3.0531,sadness,3.0,3.9552,lonely,3.0,4.8672
548,639464b382769e1ddeab5e77,disgust,4.0,3.0701,gross,4.0,2.4193,sad,4.0,2.2899,regret,4.0,3.5333,remorse,4.0,6.4896
549,639464b382769e1ddeab5e77,indifferent,4.0,5.2984,happy,3.0,2.2493,sad,3.0,2.269,regret,3.0,6.9251,calm,4.0,3.884
550,639464b382769e1ddeab5e77,amused,4.0,17.5285,interested,3.0,2.6374,pity,4.0,3.9781,happy,4.0,3.573,bored,4.0,3.4723
551,639464b382769e1ddeab5e77,smile,4.0,8.1669,pity,4.0,5.666,funny,3.0,2.3088,happy,4.0,3.0464,amused,4.0,5.7716
552,639464b382769e1ddeab5e77,sad,4.0,15.4529,distressed,4.0,5.8099,pain,4.0,7.6957,sympathy,4.0,8.4264,afraid,4.0,10.9213
553,639464b382769e1ddeab5e77,angry,4.0,12.5146,hate,4.0,3.1973,lame,3.0,3.3143,annoyed,4.0,5.2196,bored,4.0,3.0865
554,639464b382769e1ddeab5e77,afraid,4.0,3.2822,angry,4.0,5.0263,confused,4.0,4.0236,distant,4.0,8.8506,no-hope,4.0,5.1987
555,639464b382769e1ddeab5e77,confused,4.0,4.1599,indifferent,4.0,5.0836,no-idea,5.0,8.638,calm,3.0,4.3161,bored,3.0,2.6874
556,639464b382769e1ddeab5e77,indifferent,3.0,4.4065,bored,3.0,2.0386,tolerable,3.0,19.126,mediocre,3.0,7.305,average,3.0,3.1767
557,639464b382769e1ddeab5e77,interested,4.0,6.1406,afraid,4.0,3.4966,amused,4.0,2.2437,happy,3.0,4.3492,sad,2.0,2.3462
558,639464b382769e1ddeab5e77,amused,4.0,4.5138,happy,3.0,3.997,sad,1.0,1.7952,indifferent,4.0,16.5486,bored,4.0,7.7261
559,639464b382769e1ddeab5e77,sad,4.0,4.0431,afraid,3.0,4.957,happy,2.0,6.378,excite,2.0,4.1727,calm,3.0,2.6646
560,639464b382769e1ddeab5e77,happy,4.0,3.6859,joy,4.0,2.3352,smile,4.0,3.4094,hopeful,4.0,7.2049,longing,4.0,7.3501
561,639464b382769e1ddeab5e77,excite,3.0,13.606,indifferent,3.0,5.6913,disgust,4.0,7.0181,tolerable,4.0,5.4205,passable,4.0,4.4093
562,639464b382769e1ddeab5e77,surprise,5.0,5.522,sad,3.0,3.0119,afraid,4.0,2.3026,angry,3.0,6.8696,calm,2.0,5.3774
563,639464b382769e1ddeab5e77,bored,4.0,4.6478,indifferent,4.0,2.958,apathetic,3.0,7.4194,detached,3.0,4.1056,distant,4.0,4.7174
564,639464b382769e1ddeab5e77,sad,4.0,3.213,calm,2.0,8.9375,happy,1.0,2.8265,readiness,3.0,38.9728,eager,3.0,12.0346
565,639464b382769e1ddeab5e77,exciting,4.0,3.8416,happy,3.0,2.4236,amused,4.0,6.795,entertained,4.0,18.575,cheer,3.0,6.007
566,639464b382769e1ddeab5e77,stunned,4.0,4.0826,surprised,5.0,2.617,uncertain,4.0,3.2441,afraid,3.0,2.8857,sad,4.0,1.7099
567,639464b382769e1ddeab5e77,amused,4.0,3.847,laugh,4.0,2.4872,smile,4.0,2.7159,funny,4.0,3.4711,happy,4.0,3.6484
568,639464b382769e1ddeab5e77,afraid,4.0,4.8891,uncertain,4.0,2.8077,nostalgic,4.0,2.8442,sad,4.0,2.5695,calm,3.0,2.604
582,5e3d57ef40ad1a000a6cb0ab,awe,4.0,32.749,desire,5.0,10.1959,interest,4.0,17.9974,excitement,4.0,17.3818,delighted,4.0,92.0168
583,5e3d57ef40ad1a000a6cb0ab,admiration,4.0,20.2228,awe,4.0,1.7502,reverence,5.0,4.57,thankful,3.0,75.7971,melancholy,3.0,41.3011
584,5e3d57ef40ad1a000a6cb0ab,anger,5.0,5.179,indignant,5.0,8.1581,horrified,4.0,37.5943,distressed,4.0,20.5292,contempt,4.0,18.4189
585,5e3d57ef40ad1a000a6cb0ab,hopeful,5.0,12.6647,thankful,5.0,4.1195,relieved,5.0,53.269,pleased,4.0,33.8508,curious,4.0,44.5314
586,5e3d57ef40ad1a000a6cb0ab,disgust,5.0,3.8053,uneasy,5.0,4.8889,disbelief,4.0,9.2081,disturbed,4.0,14.7627,nauseated,5.0,26.6119
587,5e3d57ef40ad1a000a6cb0ab,calm,4.0,34.2892,indifferent,3.0,50.8477,bored,3.0,6.1891,disinterest,4.0,65.57,optimistic,3.0,37.6837
588,5e3d57ef40ad1a000a6cb0ab,concerned,4.0,8.4513,sympathy,5.0,28.385,disheartened,4.0,66.3805,hopeful,3.0,29.3405,pensive,5.0,29.0943
589,5e3d57ef40ad1a000a6cb0ab,amusement,5.0,4.9827,awkward,4.0,5.6988,interest,4.0,62.0141,humour,4.0,31.2199,relaxed,4.0,75.1934
590,5e3d57ef40ad1a000a6cb0ab,disbelief,4.0,11.5996,pain,4.0,23.3857,empathetic,4.0,4.6858,shock,3.0,12.3963,discomfort,3.0,18.0738
591,5e3d57ef40ad1a000a6cb0ab,annoyance,5.0,8.9979,dislike,5.0,7.856,irritated,5.0,20.4045,loathing,4.0,7.5538,grumpy,3.0,118.3145
592,5e3d57ef40ad1a000a6cb0ab,worried,5.0,7.7135,tense,5.0,4.9394,concerned,5.0,5.2993,anxious,4.0,3.3823,alarmed,5.0,37.1389
593,5e3d57ef40ad1a000a6cb0ab,confused,4.0,4.7137,baffled,3.0,13.3753,unsure,4.0,12.5292,focused,3.0,16.8392,interest,4.0,16.0524
594,5e3d57ef40ad1a000a6cb0ab,amusement,4.0,5.5109,disbelief,4.0,4.6327,sarcasm,3.0,6.087,curious,3.0,19.9405,puzzled,3.0,10.4965
595,5e3d57ef40ad1a000a6cb0ab,fear,5.0,4.6038,disbelief,5.0,4.2795,tense,5.0,9.3771,shocked,5.0,4.7061,uneasy,5.0,5.1861
596,5e3d57ef40ad1a000a6cb0ab,perplexed,5.0,5.0781,baffled,5.0,4.0027,disbelief,4.0,3.8643,curious,5.0,6.2544,interest,4.0,17.8425
597,5e3d57ef40ad1a000a6cb0ab,sadness,4.0,9.2222,sympathy,5.0,5.0854,powerless,3.0,31.0019,worried,4.0,18.1753,vulnerable,3.0,21.5847
598,5e3d57ef40ad1a000a6cb0ab,content,4.0,4.0348,longing,4.0,3.265,happiness,5.0,4.4821,affection,4.0,30.1006,admiration,5.0,6.2019
599,5e3d57ef40ad1a000a6cb0ab,surprise,5.0,7.3093,shocked,4.0,17.1266,disbelief,5.0,8.9705,uncomfortable,4.0,4.865,awkward,4.0,3.4701
600,5e3d57ef40ad1a000a6cb0ab,horror,5.0,3.8457,shock,5.0,4.7944,fear,5.0,5.7437,disbelief,5.0,4.5298,troubled,5.0,19.2014
601,5e3d57ef40ad1a000a6cb0ab,calm,5.0,3.9842,at-ease,4.0,6.3022,content,3.0,10.9463,relaxed,4.0,6.8564,peaceful,3.0,35.1065
602,5e3d57ef40ad1a000a6cb0ab,empathetic,5.0,9.5373,sadness,5.0,7.7579,grief,5.0,17.3018,depressed,4.0,14.8861,dejected,4.0,21.0138
603,5e3d57ef40ad1a000a6cb0ab,impressed,5.0,4.0212,awe,4.0,4.0639,enjoyment,3.0,39.1669,pride,3.0,7.165,pleased,4.0,21.5183
604,5e3d57ef40ad1a000a6cb0ab,fear,5.0,5.1529,powerless,5.0,6.6548,shock,5.0,6.408,tense,5.0,8.8539,troubled,5.0,6.553
605,5e3d57ef40ad1a000a6cb0ab,amused,5.0,4.8909,surprised,4.0,3.3589,disbelief,4.0,4.8065,surprised,4.0,29.0858,cynical,4.0,21.2688
606,5e3d57ef40ad1a000a6cb0ab,nostalgia,4.0,5.4735,surprise,4.0,9.051,interest,4.0,3.9023,intrigued,3.0,63.7968,suspense,4.0,46.4337
620,5c317f9c70d93a00012308fe,fascinated,4.0,3.9828,intrigued,4.0,12.767,hungry,3.0,12.222,calm,5.0,9.6601,happy,4.0,23.0904
621,5c317f9c70d93a00012308fe,neutral,5.0,9.1729,intrigued,5.0,3.3329,disgust,5.0,3.0252,distracted,4.0,12.4481,angry,2.0,20.7161
622,5c317f9c70d93a00012308fe,disgusted,5.0,4.3713,angry,5.0,1.8659,upset,5.0,3.185,dismayed,5.0,4.7187,appalled,5.0,10.83
623,5c317f9c70d93a00012308fe,happy,4.0,6.6068,perplexed,5.0,3.0386,wondering,4.0,2.1397,relieved,4.0,4.958,cold,4.0,5.525
624,5c317f9c70d93a00012308fe,neutral,4.0,5.4848,repulsed,4.0,5.9952,uncaring,4.0,3.8595,avoidant,5.0,12.5649,head-shaking,4.0,7.2279
625,5c317f9c70d93a00012308fe,bored,4.0,4.6085,distracted,5.0,3.8886,tired,4.0,4.1413,neutral,4.0,4.4527,calm,4.0,7.961
626,5c317f9c70d93a00012308fe,happiness,4.0,4.6134,relief,4.0,3.8943,calm,5.0,8.8181,sad,4.0,19.8373,wondering,4.0,10.9584
627,5c317f9c70d93a00012308fe,bored,5.0,4.905,yawning,5.0,3.0018,tired,5.0,2.6881,uninterested,5.0,2.4231,upset,5.0,2.8582
628,5c317f9c70d93a00012308fe,cringe,5.0,2.1766,amused,5.0,13.8271,shrivel,5.0,6.4922,happy,5.0,6.687,laughter,4.0,3.831
629,5c317f9c70d93a00012308fe,bored,4.0,7.7419,tired,5.0,1.9825,uninterested,5.0,2.3398,distracted,5.0,4.5272,unapolagetic,5.0,11.4791
630,5c317f9c70d93a00012308fe,head-shaking,5.0,4.2637,annoyed,5.0,1.8824,angry,5.0,4.107,avoidant,4.0,7.3514,upset,3.0,3.6119
631,5c317f9c70d93a00012308fe,annoyed,5.0,3.6408,joyous,5.0,5.4527,head-shaking,4.0,4.6773,relieved,5.0,4.407,laughter,4.0,4.9395
632,5c317f9c70d93a00012308fe,disgust,5.0,4.1259,avoidant,5.0,3.1159,annoyed,5.0,3.0951,bored,5.0,1.5768,uninterested,4.0,2.5186
633,5c317f9c70d93a00012308fe,tense,5.0,3.161,amazed,5.0,1.9267,bewildered,5.0,2.9253,interested,4.0,7.8528,afraid,3.0,3.881
634,5c317f9c70d93a00012308fe,intrigued,5.0,5.2389,perplexed,5.0,5.2567,intrigue,4.0,6.3638,fascination,3.0,2.4941,approachable,4.0,8.636
635,5c317f9c70d93a00012308fe,uncaring,5.0,3.1787,neutral,5.0,5.3471,bemused,5.0,1.6309,happy,5.0,3.2383,bored,5.0,4.273
636,5c317f9c70d93a00012308fe,neutral,5.0,2.9521,bored,5.0,1.8251,uninterested,4.0,2.4619,wondering,3.0,8.0282,happiness,2.0,4.1094
637,5c317f9c70d93a00012308fe,disgust,5.0,2.4388,repulsion,5.0,3.3849,bored,5.0,2.6437,avoidant,5.0,2.1482,head-shaking,5.0,5.7967
638,5c317f9c70d93a00012308fe,tense,4.0,7.6795,fixated,5.0,3.4397,cringe,4.0,2.3957,head-shaking,5.0,4.8286,annoyed,2.0,6.335
639,5c317f9c70d93a00012308fe,bored,4.0,6.7493,loud,5.0,3.5348,noisy,5.0,7.129,pollution,5.0,6.5599,disturbing,3.0,6.1998
640,5c317f9c70d93a00012308fe,uncaring,5.0,2.5877,afraid,5.0,2.9236,disgusted,5.0,2.2589,annoyed,4.0,2.7658,dismayed,3.0,2.5711
641,5c317f9c70d93a00012308fe,bored,5.0,2.9372,disinterested,5.0,2.3424,sleepy,5.0,4.8683,agony,5.0,5.9904,avoidant,3.0,12.4686
642,5c317f9c70d93a00012308fe,amazed,5.0,2.8895,perplexed,5.0,4.6472,entranced,5.0,2.917,neutral,5.0,3.7885,horrified,4.0,19.0853
643,5c317f9c70d93a00012308fe,bored,5.0,2.375,falling-asleep,5.0,12.1479,dismayed,4.0,2.9569,avoidant,5.0,1.8792,drained,5.0,4.3699
644,5c317f9c70d93a00012308fe,bored,5.0,2.4893,overplayed,5.0,5.1802,backround-noise,5.0,7.0761,upset,4.0,5.4415,avoidant,5.0,2.579
658,5f30a3aafe3e9550d0b8333d,excited,5.0,9.9875,happiness,5.0,5.7139,hungry,5.0,11.4168,guilty,5.0,7.5811,pleasure,5.0,6.9237
659,5f30a3aafe3e9550d0b8333d,proud,5.0,5.9114,right,5.0,5.999,happy,5.0,5.532,safe,5.0,6.8396,secure,5.0,6.7353
660,5f30a3aafe3e9550d0b8333d,angry,5.0,6.6282,worried,5.0,6.0855,nonsense,5.0,6.9662,crime,5.0,4.5995,hate,5.0,4.0974
661,5f30a3aafe3e9550d0b8333d,happy,4.0,10.1719,calm,5.0,10.5731,love,3.0,4.0457,caring,4.0,8.0083,right,4.0,10.3876
662,5f30a3aafe3e9550d0b8333d,disgust,5.0,9.5518,angry,3.0,5.5467,sick,4.0,6.0488,anger,4.0,5.065,calm,2.0,12.9487
663,5f30a3aafe3e9550d0b8333d,happy,4.0,6.3561,team,5.0,6.3141,excited,5.0,9.423,forward,3.0,30.3828,universial,3.0,7.9242
664,5f30a3aafe3e9550d0b8333d,disgust,4.0,8.0229,greed,5.0,5.3678,anger,5.0,6.0501,irresponsible,5.0,12.1404,sad,5.0,8.776
665,5f30a3aafe3e9550d0b8333d,happy,4.0,6.9156,team,4.0,6.4912,sport,4.0,8.6983,cheer,4.0,6.3151,fan,4.0,5.3349
666,5f30a3aafe3e9550d0b8333d,funny,3.0,9.4459,fear,4.0,8.1304,calm,4.0,7.4616,injury,4.0,8.2282,sad,2.0,8.7746
667,5f30a3aafe3e9550d0b8333d,happy,4.0,9.0493,excited,4.0,7.1106,wishful,4.0,20.9185,pleasant,4.0,8.0317,forward,2.0,18.2745
668,5f30a3aafe3e9550d0b8333d,anger,4.0,5.306,disgust,3.0,5.868,worried,4.0,7.2572,pity,4.0,9.2001,afraid,3.0,7.7769
669,5f30a3aafe3e9550d0b8333d,stupidness,5.0,8.6333,anger,5.0,4.5266,confused,4.0,12.6387,foreign,4.0,7.452,dumbness,5.0,7.7448
670,5f30a3aafe3e9550d0b8333d,happy,4.0,8.2442,calm,3.0,3.7986,disgust,3.0,7.8902,worry,3.0,4.5282,pity,3.0,6.8397
671,5f30a3aafe3e9550d0b8333d,fear,3.0,5.9882,worry,4.0,4.4629,stupid,4.0,9.7812,edgy,4.0,4.7286,worry,4.0,9.7674
672,5f30a3aafe3e9550d0b8333d,worry,5.0,8.6439,afraid,4.0,6.5218,disgust,3.0,6.5697,sadness,3.0,9.1957,concern,4.0,5.7852
673,5f30a3aafe3e9550d0b8333d,fear,5.0,4.4965,worry,5.0,4.1456,panic,4.0,5.1669,angry,5.0,9.7203,helpless,5.0,6.0872
674,5f30a3aafe3e9550d0b8333d,love,5.0,5.0243,calm,5.0,5.3117,plesent,5.0,6.2537,caring,5.0,8.146,sharing,5.0,5.4631
675,5f30a3aafe3e9550d0b8333d,sexual,5.0,10.8756,excitment,5.0,11.3814,happy,5.0,4.9659,sexual,5.0,7.6696,adult,5.0,17.6492
676,5f30a3aafe3e9550d0b8333d,fear,5.0,5.1358,worry,5.0,4.5452,panic,5.0,5.2534,sadness,5.0,6.5973,confusion,5.0,6.6256
677,5f30a3aafe3e9550d0b8333d,happy,5.0,5.6437,calm,5.0,4.9617,nostelgic,4.0,7.5308,peacefull,5.0,19.1483,sharing,5.0,6.5335
678,5f30a3aafe3e9550d0b8333d,concern,5.0,7.2599,pity,4.0,3.8909,angry,4.0,7.3531,sadness,5.0,5.3279,grief,4.0,4.1754
679,5f30a3aafe3e9550d0b8333d,excited,5.0,14.2126,happy,5.0,4.7301,amazed,4.0,5.2406,wonder,5.0,13.4368,amazement,5.0,6.584
680,5f30a3aafe3e9550d0b8333d,fear,5.0,4.7774,hopeless,5.0,11.6241,sadness,5.0,11.4996,attentive,5.0,14.6539,condolence,3.0,39.0186
681,5f30a3aafe3e9550d0b8333d,happyness,4.0,9.7901,stupidity,4.0,6.5224,careless,4.0,5.4569,premature,5.0,6.7839,wonder,3.0,7.7283
682,5f30a3aafe3e9550d0b8333d,happyness,5.0,6.5876,nostelgic,5.0,7.5631,excited,5.0,13.9914,fun,5.0,14.5628,calm,4.0,8.8846
696,5e6a11b646df0b0008647b87,mouth-watering,5.0,6.5616,hunger,5.0,16.6924,deliciousness,5.0,6.656,peckish,4.0,8.3925,sweet-craving,5.0,7.1509
697,5e6a11b646df0b0008647b87,proud,5.0,4.7757,patriarchy,4.0,10.7116,content,4.0,12.3881,happy,5.0,4.9749,supportive,4.0,16.1124
698,5e6a11b646df0b0008647b87,angry,5.0,4.6824,sad,5.0,3.5716,worried,5.0,5.4255,empathy,5.0,5.5279,annoyed,4.0,4.7447
699,5e6a11b646df0b0008647b87,relief,5.0,4.6923,worried,5.0,4.0451,reassured,3.0,4.1951,proud,4.0,19.2755,grateful,5.0,7.7414
700,5e6a11b646df0b0008647b87,neutral,4.0,23.8548,content,3.0,6.8723,bored,3.0,24.3223,disappointed,2.0,7.8937,same-same,5.0,6.8011
701,5e6a11b646df0b0008647b87,happy,5.0,4.4901,proud,4.0,4.2281,congratulatory,5.0,6.7584,celebratory,5.0,5.7817,supportive,3.0,4.0452
702,5e6a11b646df0b0008647b87,sad,5.0,5.3255,anger,4.0,4.593,annoyance,5.0,6.8584,empathetic,5.0,4.6348,sympathetic,5.0,5.3325
703,5e6a11b646df0b0008647b87,neutral,5.0,10.892,happy,4.0,7.1067,ecstatic,3.0,10.7725,content,5.0,10.7326,optimistic,4.0,17.0528
704,5e6a11b646df0b0008647b87,sore,3.0,5.2279,sympathetic,5.0,5.8741,pity,5.0,9.7421,optimism,3.0,6.568,worried,4.0,7.0313
705,5e6a11b646df0b0008647b87,annoyed,5.0,5.8369,angry,5.0,6.5081,irritated,5.0,16.93,irked,5.0,17.9106,bothered,5.0,4.2842
706,5e6a11b646df0b0008647b87,scared,4.0,3.6928,relief,5.0,4.1288,confused,4.0,8.0892,scared,4.0,16.2633,sympathy,3.0,20.431
707,5e6a11b646df0b0008647b87,worried,5.0,6.1724,relieved,5.0,4.3677,shocked,5.0,4.894,astounded,4.0,10.1524,astonished,5.0,9.6757
708,5e6a11b646df0b0008647b87,annoyed,5.0,6.4268,irritated,5.0,16.2295,bothered,5.0,11.6911,unimpressed,5.0,11.9803,irked,5.0,6.2093
709,5e6a11b646df0b0008647b87,afraid,5.0,5.2932,worried,5.0,4.6466,astounded,5.0,5.1808,amazed,5.0,5.1476,hopeful,4.0,24.7625
710,5e6a11b646df0b0008647b87,confused,5.0,7.7798,uneasy,3.0,12.0304,puzzled,5.0,9.2957,amazed,3.0,6.7971,afraid,3.0,28.5386
711,5e6a11b646df0b0008647b87,worried,5.0,6.9694,sad,5.0,3.292,hopeful,5.0,13.0894,empathetic,5.0,5.9872,afraid,5.0,6.5928
712,5e6a11b646df0b0008647b87,happy,5.0,4.7322,optimistic,5.0,19.447,glad,5.0,6.621,loved,5.0,3.561,reassured,4.0,4.6741
713,5e6a11b646df0b0008647b87,shocked,5.0,6.9591,aroused,5.0,5.2639,excited,5.0,3.4512,confused,3.0,4.5948,bemused,4.0,15.1979
714,5e6a11b646df0b0008647b87,shocked,5.0,4.5576,scared,5.0,3.7312,frightened,5.0,7.3926,worried,5.0,4.0758,sad,5.0,82.5359
715,5e6a11b646df0b0008647b87,neutral,5.0,5.9675,content,3.0,4.9078,so-so,5.0,14.3415,unentertained,4.0,9.929,bored,3.0,5.1236
716,5e6a11b646df0b0008647b87,sad,5.0,4.0184,sympathetic,5.0,7.5101,worried,5.0,7.0223,unhappy,4.0,4.248,confused,3.0,11.0406
717,5e6a11b646df0b0008647b87,happy,4.0,3.52,excited,4.0,5.3514,ecstatic,3.0,6.3964,proud,5.0,4.6299,joyful,3.0,5.7314
718,5e6a11b646df0b0008647b87,worried,5.0,5.3081,scared,5.0,3.4487,frightened,5.0,4.0337,afraid,5.0,4.9981,emotional,5.0,5.9286
719,5e6a11b646df0b0008647b87,empathetic,5.0,6.1769,pitiful,5.0,10.7971,sad,3.0,13.4696,angst,4.0,6.2154,optimistic,4.0,7.7647
720,5e6a11b646df0b0008647b87,sad,5.0,5.2968,angry,5.0,3.6386,worried,5.0,3.6909,protective,5.0,4.7186,unhappy,5.0,7.4647
734,5c4f91fd97483d0001567f1b,crave,4.0,3.8696,interested,4.0,5.1453,full,3.0,5.7293,greed,2.0,7.0132,hungry,3.0,10.5124
735,5c4f91fd97483d0001567f1b,calm,4.0,10.6541,neutral,5.0,12.9137,de-ja-vu,4.0,9.6474,distant,4.0,11.5643,known,3.0,4.7624
736,5c4f91fd97483d0001567f1b,shock,5.0,3.6863,disgust,5.0,6.229,anger,5.0,3.4623,sympathy,5.0,4.3957,annoyed,5.0,5.58
737,5c4f91fd97483d0001567f1b,on-tenderhooks,5.0,7.4364,glad,5.0,4.6122,suprised,4.0,4.7622,captivated,5.0,4.746,happy-end,5.0,5.6791
738,5c4f91fd97483d0001567f1b,disgust,5.0,7.1138,gross,5.0,3.1965,nauseous,5.0,12.0462,distaste,5.0,9.7794,abhor,5.0,3.6464
739,5c4f91fd97483d0001567f1b,neutral,5.0,4.3192,delight,3.0,8.4457,celebrate,3.0,5.5136,worthy,3.0,6.3955,calm,4.0,3.495
740,5c4f91fd97483d0001567f1b,sad,5.0,3.48,annoyed,5.0,4.1286,sympathy,5.0,6.5957,unjust,5.0,4.1122,powerless,5.0,4.5793
741,5c4f91fd97483d0001567f1b,awkward,5.0,4.3616,neutral,4.0,5.4621,smiling,4.0,5.5124,calm,4.0,3.4131,unsure,4.0,4.063
742,5c4f91fd97483d0001567f1b,pain,5.0,3.054,scary,5.0,4.963,sympathy,5.0,12.8628,distaste,5.0,12.1633,feeling-their-pain,3.0,16.2633
743,5c4f91fd97483d0001567f1b,de-ja-vu,4.0,12.1469,neutral,4.0,6.3135,wanted,4.0,5.1122,hopeful,5.0,6.0971,realistic,2.0,5.746
744,5c4f91fd97483d0001567f1b,relief,5.0,2.6204,shock,5.0,3.5298,suprised,4.0,4.1955,on-tenderhooks,4.0,4.88,dread,4.0,18.6809
745,5c4f91fd97483d0001567f1b,annoyed,4.0,3.403,good-karma,4.0,5.9788,justice-served,4.0,5.412,irritated,4.0,14.9803,suprise,5.0,6.0116
746,5c4f91fd97483d0001567f1b,nonchalant,5.0,7.7196,old,3.0,7.2123,de-ja-vu,4.0,6.2626,fair,4.0,11.0308,calm,4.0,9.5797
747,5c4f91fd97483d0001567f1b,shocked,5.0,4.8027,in-awe,4.0,7.4464,mesmerised,5.0,8.7461,interested,5.0,8.1947,hooked,4.0,2.6287
748,5c4f91fd97483d0001567f1b,baffled,5.0,3.5857,curious,5.0,4.4784,confused,5.0,3.9799,lost,5.0,4.9789,intrigue,5.0,3.4124
749,5c4f91fd97483d0001567f1b,suprised,5.0,5.0803,baffled,5.0,3.1453,on-tenderhooks,4.0,5.7293,fearful,4.0,5.7292,intrigued,3.0,3.8961
750,5c4f91fd97483d0001567f1b,cute,5.0,5.1693,sweet,5.0,5.1294,want,4.0,2.9122,lovely,4.0,6.1908,happiness,4.0,3.9632
751,5c4f91fd97483d0001567f1b,bemused,4.0,6.6308,baffled,4.0,5.6301,confused,3.0,6.4464,calm,4.0,9.5883,neutral,5.0,8.3639
752,5c4f91fd97483d0001567f1b,scared,5.0,3.3333,shocked,5.0,2.9434,baffled,5.0,2.6169,surprised,5.0,8.3138,confused,5.0,4.0804
753,5c4f91fd97483d0001567f1b,neutral,5.0,3.1276,calm,5.0,2.049,intrigue,5.0,3.5078,interested,5.0,3.7316,unsure,4.0,7.4604
754,5c4f91fd97483d0001567f1b,sad,4.0,3.7787,sweetness,4.0,19.4813,sympathy,5.0,5.4222,hopeful,4.0,14.1818,caring,5.0,3.9812
755,5c4f91fd97483d0001567f1b,excitedd,5.0,7.1108,surprised,5.0,10.1337,drawn-in,4.0,4.963,rooting-for,4.0,5.9349,delight,4.0,6.5164
756,5c4f91fd97483d0001567f1b,shocked,5.0,3.57,speechless,5.0,8.0898,baffled,5.0,9.6314,sad,5.0,2.7956,unsure,5.0,15.29
757,5c4f91fd97483d0001567f1b,feel-for,4.0,10.9844,calm,4.0,5.6126,intrigued,4.0,3.8726,empathise,4.0,18.6624,lost,3.0,4.413
758,5c4f91fd97483d0001567f1b,nostalgia,4.0,7.2314,bemused,4.0,5.6128,shocked,4.0,3.1479,drawn-in,4.0,14.2525,de-ja-vu,4.0,8.605
