,participant,word1,rating1,slider1.rt,word2,rating2,slider2.rt,word3,rating3,slider3.rt,word4,rating4,slider4.rt,word5,rating5,slider5.rt
193,631e235a33040da66ddf51a1,shock,5,3.024,sad,5,1.388,worry,5,2.359,fear,5,1.731,curiosity,5,4.272
194,631e235a33040da66ddf51a1,bored,5,2.839,calm,5,3.963,peace,5,2.227,bland,5,5.419,serene,5,16.169
195,631e235a33040da66ddf51a1,sad,5,1.15,empathetic,5,4.262,worry,5,2.444,sympathy,5,3.31,concern,5,3.29
196,631e235a33040da66ddf51a1,excite,5,2.81,inspired,5,2.64,admiration,5,6.108,hyped,5,7.426,interested,5,4.569
197,631e235a33040da66ddf51a1,fear,5,2.147,concern,5,2.587,shock,5,2.398,worry,5,3.01,upset,5,3.307
198,631e235a33040da66ddf51a1,excite,5,2.901,inspired,5,2.988,happy,5,3.992,interested,5,5.283,hyped,5,10.047
199,631e235a33040da66ddf51a1,humorous,5,3.431,laugh,5,2.536,nostalgic,5,29.251,giggly,5,15.407,fun,5,3.929
200,637eb13382d8d0b315fbc3dc,salivating,5,15.2307,aesthetic,5,12.2146,impressed,5,5.3747,hungry,5,22.0405,intrigued,4,16.1902
201,637eb13382d8d0b315fbc3dc,confused,5,4.5979,uncertain,5,6.1244,victor,5,6.988,war-torn,5,6.7605,ptsd,3,48.8789
202,637eb13382d8d0b315fbc3dc,shocked,5,7.466,violence,5,8.3214,disrespectful,5,11.1079,barbaric,5,12.3907,confused,5,15.6085
203,637eb13382d8d0b315fbc3dc,faith,5,4.862,humanity,5,6.1089,cute,5,3.4141,freezing,5,3.1447,polar,5,4.3479
204,637eb13382d8d0b315fbc3dc,disgust,5,4.9787,pleasant,1,5.1417,unpleasant,5,8.024,outburst,5,44.7723,repulsive,5,7.1397
205,637eb13382d8d0b315fbc3dc,joy,5,4.2121,accomplished,5,7.5714,pride,5,5.4113,excited,5,18.6084,sporty,5,68.4918
206,637eb13382d8d0b315fbc3dc,oil,5,5.8443,disaster,5,4.4069,cruel,5,9.0574,safe,1,3.7063,good-will,5,12.0237
207,637eb13382d8d0b315fbc3dc,awkward,5,2.2859,cringe,5,6.1324,fluid,1,3.3069,natural,2,5.6543,broke,2,101.807
208,637eb13382d8d0b315fbc3dc,painful,5,6.0677,uncomfortable,5,9.5054,skilful,1,3.9226,skill-issue,5,8.5249,funny,5,13.5229
209,637eb13382d8d0b315fbc3dc,rich,5,8.9766,wealth,5,5.9732,condescending,5,8.1282,ironic,5,5.624,belittle,5,5.6463
210,637eb13382d8d0b315fbc3dc,close,3,6.1813,adrenaline,5,122.9909,life-staking,4,7.9484,traumatic,5,35.9239,extreme,5,5.9628
211,637eb13382d8d0b315fbc3dc,stupidity,5,6.9542,fool,5,3.3805,unlawful,5,19.7567,taxi,5,7.6561,scary,4,130.2728
212,637eb13382d8d0b315fbc3dc,bored,4,3.4504,uninterested,5,11.0285,politics,4,5.5467,public,5,5.073,liar,5,3.8578
213,637eb13382d8d0b315fbc3dc,extreme,5,6.6793,rush,5,3.6068,safe,2,2.7253,adventurous,4,9.6575,grand,4,90.3736
214,637eb13382d8d0b315fbc3dc,bizarre,4,5.7158,creative,4,4.4049,abstract,4,3.8028,modern,5,3.2298,artistic,5,5.8412
215,637eb13382d8d0b315fbc3dc,smog,4,17.4563,accident,5,4.2422,arson,2,3.2129,destructive,5,8.6738,devasted,4,127.8217
216,637eb13382d8d0b315fbc3dc,nostalgia,4,6.6623,old,4,3.4096,elderly,5,4.8894,growth,5,4.0242,decades,4,19.5945
217,637eb13382d8d0b315fbc3dc,euphoric,4,5.4322,libido,4,4.632,intense,5,4.5241,hormonal,5,7.8404,pheromones,4,5.6911
218,637eb13382d8d0b315fbc3dc,didn't,4,44.6295,see,4,3.9913,this,4,3.7898,video,5,7.2757,play,4,2.8232
219,637eb13382d8d0b315fbc3dc,solitude,4,6.5015,lonely,5,5.0929,quiet,5,4.9081,tranquil,5,9.8907,serenity,5,7.5252
220,637eb13382d8d0b315fbc3dc,disabled,4,5.5924,unfortunate,4,7.2401,sad,5,4.0748,exhausted,2,5.4397,healthy,1,7.4768
221,637eb13382d8d0b315fbc3dc,le,4,6.7303,bron,4,4.673,dunks,5,8.3803,impressive,5,11.7249,calibrated,5,4.9445
222,637eb13382d8d0b315fbc3dc,explosion,5,8.6793,turbulence,5,11.6423,disaster,5,8.8249,grounded,5,9.0447,loss,5,6.2756
223,637eb13382d8d0b315fbc3dc,cocky,5,5.313,showboat,5,6.6795,ignorant,5,9.8108,arrogant,5,4.6919,tide-turner,5,15.052
224,637eb13382d8d0b315fbc3dc,paedophilia,5,7.5127,weird,5,3.7746,film,5,5.1107,witty,5,11.5228,Christmas,5,7.9104
225,6127b32b912465823dca1e4b,hungry,5,6.5932,jealous,4,10.9589,smooth,4,6.6994,yummy,5,10.3498,guilty,3,9.3534
226,6127b32b912465823dca1e4b,interested,4,9.2627,inspired,4,7.3787,goosebumps,4,10.2753,admiring,5,7.9245,patriotic,3,5.1551
227,6127b32b912465823dca1e4b,disgusted,5,6.4089,sick,5,8.638,cowardly,5,14.262,evil,4,4.1249,revengeful,2,12.3215
228,6127b32b912465823dca1e4b,wonderful,5,6.6687,happy,5,3.5149,love,4,4.0479,humankind,5,6.9041,delighted,5,5.0949
229,6127b32b912465823dca1e4b,disgusting,5,7.796,sorry-for,5,13.7867,unhygienic,4,5.5897,gross,5,4.006,funny,4,8.6801
230,6127b32b912465823dca1e4b,aroused,5,5.271,happy,4,13.8525,passionate,4,9.9086,awesome,3,24.3693,warm,4,3.4642
231,6127b32b912465823dca1e4b,sad,5,4.988,angry,5,4.7026,hopeful,3,5.3543,guilty,5,14.3033,frustrated,4,5.3956
232,6127b32b912465823dca1e4b,funny,5,8.9126,friendly,4,8.8725,laughing,5,7.6818,identify-with,4,10.6729,joyful,3,4.9463
233,6127b32b912465823dca1e4b,worried,5,9.5751,annoyed-at,4,13.8125,sorry-for,4,6.2847,little-laugh,3,9.7551,bad-luck,5,28.2648
234,6127b32b912465823dca1e4b,aroused,4,10.2259,annoyed,4,6.7056,cheap,4,14.1636,money-makes-me-sick,4,17.0482,hot,4,29.0052
235,6127b32b912465823dca1e4b,worried,5,4.5701,lucky,5,8.6742,stupid,4,5.4065,annoyed-at,4,4.9957,adrenaline,5,13.7862
236,6127b32b912465823dca1e4b,angry,5,12.4094,selfish,5,3.7621,moron,5,2.9021,annoyed,5,9.44,idiot,5,11.024
237,6127b32b912465823dca1e4b,nostalgia,4,7.2691,meh,4,20.29,troll,4,31.9396,decent-person,3,18.8336,wise,4,27.7122
238,6127b32b912465823dca1e4b,afraid,5,10.4976,glad-its-not-me,5,19.3965,dizzy,5,6.267,adrenaline,4,11.1401,nervous,5,5.1604
239,6127b32b912465823dca1e4b,cool,4,6.6639,weird,3,3.8242,avoid,3,8.2596,confused,5,11.8782,unsure,4,4.3844
240,6127b32b912465823dca1e4b,compassion,4,7.5975,fear,4,3.4448,glad-its-not-me,4,16.6162,suspicion,3,8.6509,fear,4,5.2046
241,6127b32b912465823dca1e4b,happy,5,5.0994,sadness,4,4.4741,respect,5,5.4013,warm,5,3.6994,loving,5,3.964
242,6127b32b912465823dca1e4b,aroused,5,6.5545,hot,5,19.6926,excited,5,5.3614,blood-up,5,11.3279,comfort,5,4.8309
243,6127b32b912465823dca1e4b,worried,5,10.9229,confused,3,6.5408,angry,3,9.9074,curious,4,5.737,compassionate,5,9.2501
244,6127b32b912465823dca1e4b,meh,5,9.4289,bored,4,3.693,thirsty,3,4.9432,hungry,3,5.6327,uninspired,4,6.465
245,6127b32b912465823dca1e4b,funny,4,8.0857,lazy,4,4.974,loving,3,3.8795,smart,5,5.8256,annoyed,3,4.8101
246,6127b32b912465823dca1e4b,hyped,4,9.981,anger,4,26.6706,traitor,3,5.814,greedy,5,4.4379,envious,3,5.2017
247,6127b32b912465823dca1e4b,disgusted,5,8.5733,worried,5,4.7118,glad-i-survived,5,9.26,guilt,3,6.335,curious,4,5.1976
248,6127b32b912465823dca1e4b,idiot,5,7.4344,justice,4,8.1958,good,4,8.603,happy,4,3.7585,pumped,4,7.1812
249,6127b32b912465823dca1e4b,nostalgic,5,8.4648,sad,5,3.8717,hopeful,4,15.9433,amused,5,4.1222,old,5,6.3425
250,6358f1332459f21caa585aef,hungry,4,5.753,satisfied,4,11.495,impressed,3,6.796,calm,3,11.907,relaxed,4,15.705
251,6358f1332459f21caa585aef,proud,4,3.531,impressed,2,8.683,bored,3,3.224,calm,3,5.919,happy,3,9.638
252,6358f1332459f21caa585aef,disgusted,4,3.573,afraid,4,2.203,disappointed,4,6.037,angry,4,3.262,annoyed,4,2.784
253,6358f1332459f21caa585aef,happy,5,3.336,thankful,5,2.948,entertained,3,7.744,impressed,3,10.199,joy,4,6.911
254,6358f1332459f21caa585aef,disgusted,5,5.455,cringe,5,5.391,uneasy,4,9.398,sickened,4,10.276,annoyed,3,17.206
255,6358f1332459f21caa585aef,happy,3,2.231,calm,4,1.989,relaxed,4,4.199,joyful,4,9.193,proud,4,2.744
256,6358f1332459f21caa585aef,thankful,4,7.919,happy,4,2.552,calm,2,3.63,impressed,3,11.437,bored,2,16.238
257,6358f1332459f21caa585aef,cringy,4,3.37,funny,4,5.552,relatable,4,6.142,fun,3,4.476,amused,4,7.955
258,6358f1332459f21caa585aef,sadness,4,4.04,afraid,3,11.161,unfortunate,4,10.815,anxious,4,12.773,sympathy,4,13.322
259,6358f1332459f21caa585aef,annoyed,4,6.454,cold,4,4.231,bored,2,6.79,mad,4,9.461,upset,3,2.224
260,6358f1332459f21caa585aef,anxious,5,5.373,afraid,4,3.573,on-edge,4,6.19,thankful,4,10.572,bored,1,5.518
261,6358f1332459f21caa585aef,upset,4,5.996,confused,4,4.701,bored,3,5.913,anxious,3,13.561,happy,1,4.393
262,6358f1332459f21caa585aef,bored,4,2.926,unfunny,4,3.791,annoyed,3,5.024,calm,3,1.926,distracted,3,13.475
263,6358f1332459f21caa585aef,anxious,4,5.51,on-edge,4,2.774,impressed,4,2.365,amazed,4,3.092,thankful,3,9.085
264,6358f1332459f21caa585aef,creeped-out,4,4.892,uneasy,4,6.183,off,3,49.097,funny,4,8.148,annoyed,2,9.04
265,6358f1332459f21caa585aef,sad,4,2.304,unfortunate,4,4.614,sympathy,3,5.401,annoyed,3,4.706,anxious,4,5.641
266,6358f1332459f21caa585aef,calm,4,3.975,loving,4,2.276,lovely,4,17.328,loving,4,4.505,lonely,3,3.697
267,6358f1332459f21caa585aef,turned-on,4,12.266,joy,4,3.057,excited,4,5.62,happy,4,3.175,hot,3,4.836
268,6358f1332459f21caa585aef,afraid,5,5.482,on-edge,5,3.017,anxious,5,4.988,scared,5,4.252,sad,4,2.574
269,6358f1332459f21caa585aef,uninterested,4,6.698,bored,4,3.271,unappealing,4,8.426,calm,3,7.419,neutral,3,5.141
270,6358f1332459f21caa585aef,funny,4,6.705,lazy,4,5.335,happy,3,5.329,interested,3,7.908,motivated,3,7.224
271,6358f1332459f21caa585aef,happy,4,2.969,joyful,4,2.878,motivated,4,2.94,amazed,4,4.711,happy,4,3.211
272,6358f1332459f21caa585aef,afraid,5,3.989,anxious,5,5.502,scared,4,2.739,unpleased,3,3.197,sad,4,4.054
273,6358f1332459f21caa585aef,funny,4,5.794,entertained,4,4.134,karma,4,3.9,interested,4,4.648,deserved,4,2.829
274,6358f1332459f21caa585aef,entertained,4,11.844,scared,4,2.295,anxious,4,6.392,annoyed,4,3.477,uneasy,3,9.202
275,6016bbe3a28c6014fd3236b8,hungry,4,10.691,happy,4,28.9665,mellow,4,10.9662,desire,5,11.0709,relaxed,5,15.3549
276,6016bbe3a28c6014fd3236b8,victorious,5,14.3951,patriotic,5,18.6279,proud,4,6.2499,eased,5,29.5575,grief,3,23.3121
277,6016bbe3a28c6014fd3236b8,anger,5,4.7225,disgust,5,8.0813,sadness,4,5.2844,inquiring,4,43.3391,annoyed,5,16.8369
278,6016bbe3a28c6014fd3236b8,relief,5,11.3228,caring,4,8.1112,worry,4,6.4573,hopeful,4,56.4192,bewildered,3,21.5269
279,6016bbe3a28c6014fd3236b8,sympathize,4,79.6575,upsetting,4,6.5818,nauseated,4,115.9821,unappealing,5,26.6565,stuffed,4,77.5473
280,6016bbe3a28c6014fd3236b8,joy,5,9.8288,solidarity,4,128.4179,proud,4,9.3692,jovial,4,31.4815,pleased,3,29.8231
281,6016bbe3a28c6014fd3236b8,unsure,5,10.3963,distressed,3,9.8912,inquisitive,4,24.354,responsibility,3,51.3921,unhappy,3,17.429
282,6016bbe3a28c6014fd3236b8,joyful,3,33.2953,delighted,4,62.8939,victory,4,160.2868,comradeship,5,30.1962,successful,4,50.6582
283,6016bbe3a28c6014fd3236b8,amused,3,19.1001,agony,3,56.3901,childhood,4,14.0908,nostalgic,5,18.2854,expectations-met,4,156.3181
284,6016bbe3a28c6014fd3236b8,hopeful,3,7.3271,cringed,4,13.9303,bored,5,79.1457,uninspired,3,22.8872,annoyed,3,73.303
285,6016bbe3a28c6014fd3236b8,elated,5,45.4234,afraid,4,5.055,engaged,5,10.6962,awoken,4,4.9841,suspenseful,4,94.3389
286,6016bbe3a28c6014fd3236b8,uninterested,3,18.3559,normal,4,16.8541,monotonous,4,65.2771,uncertain,5,56.7754,pondering,4,64.7669
287,6016bbe3a28c6014fd3236b8,smug,3,18.6113,bliss,3,17.8211,settled,4,35.3811,at-ease,4,101.6205,successful,3,11.2087
288,6016bbe3a28c6014fd3236b8,frightening,5,13.6224,pondering,4,11.4619,inspiring,5,48.1218,thrilled,5,7.627,worried,3,5.0948
289,6016bbe3a28c6014fd3236b8,bewildered,5,12.7036,charmed,3,48.9301,entertained,4,68.6389,confused,4,65.6506,contemplative,3,74.2993
290,6016bbe3a28c6014fd3236b8,anxious,4,37.4918,terrified,4,49.5184,disquieting,5,11.3019,empathy,5,8.6063,shocked,4,14.8786
291,6016bbe3a28c6014fd3236b8,calming,5,5.5506,joyous,5,32.942,chuffed,5,32.3056,wishful,5,8.6146,at-peace,4,14.7669
292,6016bbe3a28c6014fd3236b8,aroused,3,44.0144,excited,4,30.4261,jealous,3,261.5173,envy,4,45.3893,fulfilment,3,34.4035
293,6016bbe3a28c6014fd3236b8,shock,5,28.4654,concern,5,7.2224,helpless,5,18.5582,pain,3,18.9927,agitated,4,65.2306
294,6016bbe3a28c6014fd3236b8,blissful,5,5.7874,relaxed,5,13.0276,independent,3,62.4596,belonging,4,13.4829,tranquil,5,62.0838
295,6016bbe3a28c6014fd3236b8,helpless,5,10.7883,concern,5,31.1549,sad,5,3.5552,neglected,4,15.7239,anger,3,12.9459
296,6016bbe3a28c6014fd3236b8,fulfilled,4,10.947,hair-raising,4,66.3409,wishful,3,24.2087,invigorating,5,19.9965,impressed,5,26.0472
297,6016bbe3a28c6014fd3236b8,stunned,5,65.1316,traumatized,3,17.4818,scared,5,5.756,despairing,5,75.4029,glum,3,15.6246
298,6016bbe3a28c6014fd3236b8,amused,5,51.2974,nail-biting,5,30.3681,thrilling,4,40.28,entertained,3,10.8703,stimulated,3,11.9036
299,6016bbe3a28c6014fd3236b8,nostalgic,5,12.0289,daunted,4,56.911,reflective,3,32.278,uncomfortable,3,22.4897,trapped,4,14.9749
300,63b777a4a6218e81a5651ca1,hungry,4,9.169,happy,3,28.964,jealous,4,5.389,upset,1,6.749,excite,3,4.111
301,63b777a4a6218e81a5651ca1,upset,3,8.714,focused,4,6.172,amused,2,5.297,angry,4,7.04,encouraged,3,3.776
302,63b777a4a6218e81a5651ca1,angry,5,5.162,upset,5,2.056,disgusted,5,4.722,wounded,4,12.307,sadness,4,6.86
303,63b777a4a6218e81a5651ca1,motivated,4,6.557,happiness,5,7.726,encouraged,4,7.976,pleased,4,4.001,comforted,5,15.455
304,63b777a4a6218e81a5651ca1,disgusted,5,3.525,amused,3,18.571,upset,3,4.643,happiness,2,7.104,content,4,5.497
305,63b777a4a6218e81a5651ca1,excite,4,3.877,encouraged,4,2.995,motivated,4,2.989,happiness,4,4.163,optimistic,4,4.997
306,63b777a4a6218e81a5651ca1,sadness,4,13.972,optimistic,2,5.445,peaceful,4,15.676,let-down,4,6.815,determined,4,6.056
307,63b777a4a6218e81a5651ca1,amused,4,3.706,calm,4,17.023,upset,1,10.873,sad,1,1.718,angry,1,3.066
308,63b777a4a6218e81a5651ca1,painful,5,7.084,wounded,5,8.273,calm,1,3.829,tender,4,5.58,amused,2,13.275
309,63b777a4a6218e81a5651ca1,disgusted,5,6.751,angry,4,3.518,amused,1,2.02,calm,2,6.594,optimistic,1,12.669
310,63b777a4a6218e81a5651ca1,calm,1,4.0,on-edge,5,5.396,afraid,4,6.858,upset,3,19.532,glad,5,8.234
311,63b777a4a6218e81a5651ca1,glad,5,2.639,upset,4,2.427,enthusiastic,4,10.537,encouraged,5,4.147,determined,4,4.755
312,63b777a4a6218e81a5651ca1,amused,2,4.59,calm,3,2.789,rejected,3,20.272,upset,3,11.8,joyful,2,5.247
313,63b777a4a6218e81a5651ca1,on-edge,5,3.957,afraid,4,3.003,encouraged,3,3.215,focused,4,4.132,prepared,4,9.047
314,63b777a4a6218e81a5651ca1,afraid,3,2.761,confused,5,3.15,unsure,4,2.791,interested,4,9.257,calm,2,9.834
315,63b777a4a6218e81a5651ca1,afraid,4,3.165,calm,1,1.824,optimistic,2,13.349,sadness,4,3.158,damaged,4,4.255
316,63b777a4a6218e81a5651ca1,calm,4,2.185,assured,5,5.34,happy,4,4.127,encouraged,4,7.789,optimistic,4,5.011
317,63b777a4a6218e81a5651ca1,uncomfortable,4,5.261,excite,1,4.703,calm,3,1.713,disgusted,3,7.351,upset,2,8.801
318,63b777a4a6218e81a5651ca1,afraid,5,3.231,on-edge,5,2.564,confused,4,4.479,secure,1,3.782,heavy,4,3.607
319,63b777a4a6218e81a5651ca1,calm,5,2.36,content,5,3.283,comfortable,5,8.01,relaxed,4,4.288,peaceful,5,2.457
320,63b777a4a6218e81a5651ca1,sadness,4,3.496,pain,4,3.676,angry,4,2.262,sorrowful,4,5.095,dejected,4,3.553
321,63b777a4a6218e81a5651ca1,motivated,4,2.605,excited,5,2.862,encouraged,4,2.138,inspired,4,6.581,refreshed,4,6.381
322,63b777a4a6218e81a5651ca1,afraid,4,2.755,sorrowful,5,3.687,crushed,4,3.915,sadness,4,7.665,wounded,4,9.606
323,63b777a4a6218e81a5651ca1,amused,5,2.256,pleased,4,8.111,delighted,4,3.861,assured,4,4.8,calm,3,8.66
324,63b777a4a6218e81a5651ca1,amused,4,5.789,calm,4,1.73,nostalgic,5,12.986,creative,4,11.374,inspired,3,2.427
325,60e6b3c2b44641460846760d,delighted,4,1.4832,amazed,4,4.5813,intrigued,4,5.0611,happy,4,15.2178,excited,4,7.7599
326,60e6b3c2b44641460846760d,bored,4,6.5472,calm,4,11.2662,dull,4,4.2691,numb,4,4.2697,impatient,4,4.2547
327,60e6b3c2b44641460846760d,annoyed,4,4.9248,angry,4,3.4723,incredulous,4,3.6306,amazed,4,7.6582,curious,4,4.6661
328,60e6b3c2b44641460846760d,intrigued,5,2.0751,interested,4,0.5684,amused,5,3.4171,happy,4,2.4944,curious,4,4.3627
329,60e6b3c2b44641460846760d,disgusted,5,1.4987,amused,3,2.6083,grossed-out,5,18.7913,annoyed,3,16.9783,stressed,3,1.292
330,60e6b3c2b44641460846760d,amused,4,1.8125,bored,3,3.4975,uninterested,4,7.7663,disengaged,3,1.0402,bored,4,4.0354
331,60e6b3c2b44641460846760d,curious,4,2.3856,interested,4,0.9511,sad,4,1.5272,sympathetic,4,11.4574,sad,4,8.2123
332,60e6b3c2b44641460846760d,amused,4,2.1821,confused,5,5.965,intrigued,4,5.1179,happy,4,5.9046,curious,4,4.6672
333,60e6b3c2b44641460846760d,anxious,5,6.179,embarrassed,4,13.2665,upset,5,5.0033,intrigued,4,14.5888,scared,4,5.4993
334,60e6b3c2b44641460846760d,bored,5,3.3625,upset,3,2.9856,numb,4,8.691,upset,3,9.2196,calm,4,11.0392
335,60e6b3c2b44641460846760d,scared,4,2.3271,anxious,5,4.0112,amazed,4,6.6532,relieved,5,3.8836,stressed,4,6.368
336,60e6b3c2b44641460846760d,confused,4,1.4797,bewildered,4,0.6296,bored,4,5.7548,calm,4,2.2923,impatient,4,9.4025
337,60e6b3c2b44641460846760d,amused,4,2.7956,curious,4,4.2847,intrigued,4,3.2778,embarrassed,3,8.8689,interested,4,4.9302
338,60e6b3c2b44641460846760d,confused,4,4.0461,anxious,5,4.2491,curious,4,3.2489,intrigued,4,4.9675,stressed,3,2.4368
339,60e6b3c2b44641460846760d,confused,5,2.0628,anxious,3,3.8297,curious,5,1.9182,interested,5,3.6662,befuddled,5,5.0553
340,60e6b3c2b44641460846760d,sad,4,2.9141,anxious,3,4.2088,upset,3,13.9457,sympathy,4,9.0017,excited,3,7.0722
341,60e6b3c2b44641460846760d,calm,4,3.4059,relieved,4,8.712,happy,3,4.5539,content,4,3.1133,bored,3,4.3423
342,60e6b3c2b44641460846760d,confused,3,4.3668,embarrassed,3,4.4758,curious,3,5.6219,weirded-out,5,22.4485,embarrassed,3,8.2047
343,60e6b3c2b44641460846760d,upset,4,3.0301,anxious,4,3.5944,excited,4,2.6452,shocked,5,3.8779,intrigued,4,5.5064
344,60e6b3c2b44641460846760d,bored,5,3.0429,bored,4,33.6034,numb,4,5.031,impatient,4,3.543,numb,4,2.8151
345,60e6b3c2b44641460846760d,sad,3,2.58,inspired,3,7.8114,curious,3,15.5186,sympathetic,4,5.6285,calm,4,10.5919
346,60e6b3c2b44641460846760d,bored,3,1.1158,impatient,4,3.0018,numb,4,13.0203,dull,4,20.7593,annoyed,3,5.5285
347,60e6b3c2b44641460846760d,anxious,5,3.0555,shocked,5,2.9163,scared,4,1.8455,worried,4,3.3277,amazed,4,3.846
348,60e6b3c2b44641460846760d,amused,5,1.8291,curious,4,3.9796,laughter,4,8.5988,excited,4,6.7483,embarrassed,3,21.5892
349,60e6b3c2b44641460846760d,confused,3,2.89,nostalgic,3,3.3296,interested,3,4.1521,impatient,3,6.6457,interested,3,3.9078
350,639464b382769e1ddeab5e77,sad,3,19.0552,hungry,3,4.9146,cold,3,3.2565,disgust,3,9.73,hate,4,14.1378
351,639464b382769e1ddeab5e77,amused,4,6.0118,indifferent,4,3.5185,bored,4,3.6932,calm,3,5.937,shrug,4,22.7296
352,639464b382769e1ddeab5e77,confused,4,3.3517,afraid,3,3.3392,questionable,3,11.2102,sad,4,1.8988,sympathetic,4,9.2183
353,639464b382769e1ddeab5e77,happy,4,2.6938,hopeful,4,2.7854,joy,4,3.0531,sadness,3,3.9552,lonely,3,4.8672
354,639464b382769e1ddeab5e77,disgust,4,3.0701,gross,4,2.4193,sad,4,2.2899,regret,4,3.5333,remorse,4,6.4896
355,639464b382769e1ddeab5e77,indifferent,4,5.2984,happy,3,2.2493,sad,3,2.269,regret,3,6.9251,calm,4,3.884
356,639464b382769e1ddeab5e77,amused,4,17.5285,interested,3,2.6374,pity,4,3.9781,happy,4,3.573,bored,4,3.4723
357,639464b382769e1ddeab5e77,smile,4,8.1669,pity,4,5.666,funny,3,2.3088,happy,4,3.0464,amused,4,5.7716
358,639464b382769e1ddeab5e77,sad,4,15.4529,distressed,4,5.8099,pain,4,7.6957,sympathy,4,8.4264,afraid,4,10.9213
359,639464b382769e1ddeab5e77,angry,4,12.5146,hate,4,3.1973,lame,3,3.3143,annoyed,4,5.2196,bored,4,3.0865
360,639464b382769e1ddeab5e77,afraid,4,3.2822,angry,4,5.0263,confused,4,4.0236,distant,4,8.8506,no-hope,4,5.1987
361,639464b382769e1ddeab5e77,confused,4,4.1599,indifferent,4,5.0836,no-idea,5,8.638,calm,3,4.3161,bored,3,2.6874
362,639464b382769e1ddeab5e77,indifferent,3,4.4065,bored,3,2.0386,tolerable,3,19.126,mediocre,3,7.305,average,3,3.1767
363,639464b382769e1ddeab5e77,interested,4,6.1406,afraid,4,3.4966,amused,4,2.2437,happy,3,4.3492,sad,2,2.3462
364,639464b382769e1ddeab5e77,amused,4,4.5138,happy,3,3.997,sad,1,1.7952,indifferent,4,16.5486,bored,4,7.7261
365,639464b382769e1ddeab5e77,sad,4,4.0431,afraid,3,4.957,happy,2,6.378,excite,2,4.1727,calm,3,2.6646
366,639464b382769e1ddeab5e77,happy,4,3.6859,joy,4,2.3352,smile,4,3.4094,hopeful,4,7.2049,longing,4,7.3501
367,639464b382769e1ddeab5e77,excite,3,13.606,indifferent,3,5.6913,disgust,4,7.0181,tolerable,4,5.4205,passable,4,4.4093
368,639464b382769e1ddeab5e77,surprise,5,5.522,sad,3,3.0119,afraid,4,2.3026,angry,3,6.8696,calm,2,5.3774
369,639464b382769e1ddeab5e77,bored,4,4.6478,indifferent,4,2.958,apathetic,3,7.4194,detached,3,4.1056,distant,4,4.7174
370,639464b382769e1ddeab5e77,sad,4,3.213,calm,2,8.9375,happy,1,2.8265,readiness,3,38.9728,eager,3,12.0346
371,639464b382769e1ddeab5e77,exciting,4,3.8416,happy,3,2.4236,amused,4,6.795,entertained,4,18.575,cheer,3,6.007
372,639464b382769e1ddeab5e77,stunned,4,4.0826,surprised,5,2.617,uncertain,4,3.2441,afraid,3,2.8857,sad,4,1.7099
373,639464b382769e1ddeab5e77,amused,4,3.847,laugh,4,2.4872,smile,4,2.7159,funny,4,3.4711,happy,4,3.6484
374,639464b382769e1ddeab5e77,afraid,4,4.8891,uncertain,4,2.8077,nostalgic,4,2.8442,sad,4,2.5695,calm,3,2.604
375,5e3d57ef40ad1a000a6cb0ab,awe,4,32.749,desire,5,10.1959,interest,4,17.9974,excitement,4,17.3818,delighted,4,92.0168
376,5e3d57ef40ad1a000a6cb0ab,admiration,4,20.2228,awe,4,1.7502,reverence,5,4.57,thankful,3,75.7971,melancholy,3,41.3011
377,5e3d57ef40ad1a000a6cb0ab,anger,5,5.179,indignant,5,8.1581,horrified,4,37.5943,distressed,4,20.5292,contempt,4,18.4189
378,5e3d57ef40ad1a000a6cb0ab,hopeful,5,12.6647,thankful,5,4.1195,relieved,5,53.269,pleased,4,33.8508,curious,4,44.5314
379,5e3d57ef40ad1a000a6cb0ab,disgust,5,3.8053,uneasy,5,4.8889,disbelief,4,9.2081,disturbed,4,14.7627,nauseated,5,26.6119
380,5e3d57ef40ad1a000a6cb0ab,calm,4,34.2892,indifferent,3,50.8477,bored,3,6.1891,disinterest,4,65.57,optimistic,3,37.6837
381,5e3d57ef40ad1a000a6cb0ab,concerned,4,8.4513,sympathy,5,28.385,disheartened,4,66.3805,hopeful,3,29.3405,pensive,5,29.0943
382,5e3d57ef40ad1a000a6cb0ab,amusement,5,4.9827,awkward,4,5.6988,interest,4,62.0141,humour,4,31.2199,relaxed,4,75.1934
383,5e3d57ef40ad1a000a6cb0ab,disbelief,4,11.5996,pain,4,23.3857,empathetic,4,4.6858,shock,3,12.3963,discomfort,3,18.0738
384,5e3d57ef40ad1a000a6cb0ab,annoyance,5,8.9979,dislike,5,7.856,irritated,5,20.4045,loathing,4,7.5538,grumpy,3,118.3145
385,5e3d57ef40ad1a000a6cb0ab,worried,5,7.7135,tense,5,4.9394,concerned,5,5.2993,anxious,4,3.3823,alarmed,5,37.1389
386,5e3d57ef40ad1a000a6cb0ab,confused,4,4.7137,baffled,3,13.3753,unsure,4,12.5292,focused,3,16.8392,interest,4,16.0524
387,5e3d57ef40ad1a000a6cb0ab,amusement,4,5.5109,disbelief,4,4.6327,sarcasm,3,6.087,curious,3,19.9405,puzzled,3,10.4965
388,5e3d57ef40ad1a000a6cb0ab,fear,5,4.6038,disbelief,5,4.2795,tense,5,9.3771,shocked,5,4.7061,uneasy,5,5.1861
